Time,covidsim_system.S,covidsim_system.E1,covidsim_system.E2,covidsim_system.P1,covidsim_system.P2,covidsim_system.I1,covidsim_system.I2,covidsim_system.L1,covidsim_system.L2,covidsim_system.R,covidsim_system.D,covidsim_system.prob,covidsim_system.cases,covidsim_system.C_dot
356.100000,8005.864988,0.074428,0.077380,0.019544,0.019757,0.267500,0.501976,1.297929,3.945839,4804544.346589,9676.584071,0.473363,4814000.743904,0.019757
356.200000,8005.863180,0.074375,0.077307,0.019524,0.019736,0.266802,0.499639,1.289995,3.919443,4804544.385850,9676.584150,0.473363,4814000.745879,0.019736
356.300000,8005.861374,0.074322,0.077234,0.019504,0.019714,0.266110,0.497318,1.282116,3.893231,4804544.424847,9676.584228,0.473363,4814000.747851,0.019714
356.400000,8005.859569,0.074270,0.077161,0.019485,0.019693,0.265423,0.495013,1.274293,3.867202,4804544.463584,9676.584306,0.473363,4814000.749822,0.019693
356.500000,8005.857765,0.074218,0.077089,0.019465,0.019673,0.264740,0.492724,1.266525,3.841355,4804544.502062,9676.584384,0.473363,4814000.751790,0.019673
356.600000,8005.855962,0.074166,0.077018,0.019446,0.019652,0.264062,0.490452,1.258812,3.815687,4804544.540283,9676.584461,0.473363,4814000.753756,0.019652
356.700000,8005.854159,0.074115,0.076947,0.019427,0.019631,0.263389,0.488195,1.251152,3.790199,4804544.578249,9676.584537,0.473363,4814000.755721,0.019631
356.800000,8005.852358,0.074064,0.076876,0.019408,0.019611,0.262720,0.485954,1.243547,3.764888,4804544.615961,9676.584613,0.473363,4814000.757683,0.019611
356.900000,8005.850557,0.074014,0.076806,0.019389,0.019591,0.262056,0.483728,1.235995,3.739754,4804544.653421,9676.584689,0.473363,4814000.759643,0.019591
357.000000,8005.848758,0.073964,0.076736,0.019370,0.019571,0.261396,0.481519,1.228496,3.714795,4804544.690631,9676.584764,0.473363,4814000.761601,0.019571
357.100000,8005.846959,0.073914,0.076667,0.019352,0.019551,0.260742,0.479324,1.221050,3.690010,4804544.727593,9676.584838,0.473363,4814000.763558,0.019551
357.200000,8005.845161,0.073864,0.076599,0.019333,0.019531,0.260091,0.477146,1.213656,3.665398,4804544.764308,9676.584912,0.473363,4814000.765512,0.019531
357.300000,8005.843364,0.073815,0.076531,0.019315,0.019511,0.259446,0.474982,1.206315,3.640958,4804544.800779,9676.584985,0.473363,4814000.767464,0.019511
357.400000,8005.841568,0.073767,0.076463,0.019297,0.019492,0.258804,0.472833,1.199025,3.616688,4804544.837006,9676.585058,0.473363,4814000.769414,0.019492
357.500000,8005.839773,0.073718,0.076396,0.019279,0.019472,0.258167,0.470700,1.191786,3.592587,4804544.872992,9676.585131,0.473363,4814000.771362,0.019472
357.600000,8005.837978,0.073670,0.076329,0.019261,0.019453,0.257535,0.468581,1.184598,3.568655,4804544.908738,9676.585203,0.473363,4814000.773309,0.019453
357.700000,8005.836185,0.073622,0.076263,0.019243,0.019434,0.256907,0.466477,1.177460,3.544889,4804544.944246,9676.585274,0.473363,4814000.775253,0.019434
357.800000,8005.834392,0.073575,0.076197,0.019225,0.019415,0.256283,0.464388,1.170373,3.521289,4804544.979517,9676.585345,0.473363,4814000.777196,0.019415
357.900000,8005.832601,0.073528,0.076132,0.019208,0.019396,0.255664,0.462314,1.163335,3.497854,4804545.014554,9676.585416,0.473363,4814000.779136,0.019396
358.000000,8005.830810,0.073481,0.076067,0.019190,0.019377,0.255049,0.460254,1.156347,3.474582,4804545.049358,9676.585486,0.473363,4814000.781075,0.019377
358.100000,8005.829019,0.073435,0.076002,0.019173,0.019359,0.254438,0.458208,1.149408,3.451472,4804545.083930,9676.585556,0.473363,4814000.783012,0.019359
358.200000,8005.827230,0.073389,0.075938,0.019156,0.019340,0.253831,0.456177,1.142518,3.428524,4804545.118272,9676.585625,0.473363,4814000.784947,0.019340
358.300000,8005.825442,0.073343,0.075875,0.019139,0.019322,0.253229,0.454160,1.135677,3.405736,4804545.152386,9676.585694,0.473363,4814000.786880,0.019322
358.400000,8005.823654,0.073297,0.075812,0.019122,0.019303,0.252630,0.452157,1.128883,3.383107,4804545.186273,9676.585762,0.473363,4814000.788812,0.019303
358.500000,8005.821867,0.073252,0.075749,0.019105,0.019285,0.252036,0.450168,1.122137,3.360635,4804545.219935,9676.585830,0.473363,4814000.790741,0.019285
358.600000,8005.820081,0.073207,0.075687,0.019088,0.019267,0.251446,0.448193,1.115439,3.338321,4804545.253373,9676.585897,0.473363,4814000.792669,0.019267
358.700000,8005.818296,0.073163,0.075625,0.019072,0.019250,0.250860,0.446231,1.108787,3.316162,4804545.286590,9676.585964,0.473363,4814000.794595,0.019250
358.800000,8005.816512,0.073119,0.075564,0.019055,0.019232,0.250279,0.444284,1.102183,3.294157,4804545.319586,9676.586030,0.473363,4814000.796519,0.019232
358.900000,8005.814728,0.073075,0.075503,0.019039,0.019214,0.249701,0.442350,1.095625,3.272307,4804545.352363,9676.586096,0.473363,4814000.798441,0.019214
359.000000,8005.812945,0.073031,0.075442,0.019023,0.019197,0.249127,0.440429,1.089113,3.250608,4804545.384923,9676.586162,0.473363,4814000.800362,0.019197
359.100000,8005.811163,0.072988,0.075382,0.019006,0.019179,0.248557,0.438522,1.082646,3.229061,4804545.417266,9676.586227,0.473363,4814000.802281,0.019179
359.200000,8005.809382,0.072945,0.075322,0.018990,0.019162,0.247991,0.436629,1.076226,3.207664,4804545.449396,9676.586292,0.473363,4814000.804198,0.019162
359.300000,8005.807602,0.072902,0.075263,0.018974,0.019145,0.247429,0.434748,1.069850,3.186417,4804545.481313,9676.586356,0.473363,4814000.806113,0.019145
359.400000,8005.805822,0.072860,0.075204,0.018959,0.019128,0.246871,0.432881,1.063519,3.165318,4804545.513018,9676.586420,0.473363,4814000.808027,0.019128
359.500000,8005.804043,0.072818,0.075146,0.018943,0.019111,0.246317,0.431027,1.057233,3.144366,4804545.544513,9676.586483,0.473363,4814000.809939,0.019111
359.600000,8005.802265,0.072776,0.075088,0.018927,0.019094,0.245767,0.429186,1.050990,3.123560,4804545.575800,9676.586546,0.473363,4814000.811850,0.019094
359.700000,8005.800487,0.072735,0.075030,0.018912,0.019078,0.245220,0.427357,1.044792,3.102900,4804545.606880,9676.586609,0.473363,4814000.813758,0.019078
359.800000,8005.798711,0.072693,0.074973,0.018896,0.019061,0.244678,0.425542,1.038637,3.082383,4804545.637754,9676.586671,0.473363,4814000.815665,0.019061
359.900000,8005.796935,0.072653,0.074916,0.018881,0.019045,0.244139,0.423739,1.032526,3.062010,4804545.668425,9676.586733,0.473363,4814000.817571,0.019045
360.000000,8005.795160,0.072612,0.074860,0.018866,0.019028,0.243603,0.421948,1.026457,3.041779,4804545.698892,9676.586794,0.473363,4814000.819474,0.019028
360.100000,8005.793385,0.072572,0.074804,0.018851,0.019012,0.243072,0.420170,1.020431,3.021689,4804545.729159,9676.586855,0.473363,4814000.821376,0.019012
360.200000,8005.791611,0.072531,0.074748,0.018836,0.018996,0.242544,0.418405,1.014447,3.001740,4804545.759225,9676.586916,0.473363,4814000.823277,0.018996
360.300000,8005.789838,0.072492,0.074693,0.018821,0.018980,0.242020,0.416652,1.008506,2.981929,4804545.789093,9676.586976,0.473363,4814000.825176,0.018980
360.400000,8005.788066,0.072452,0.074638,0.018806,0.018964,0.241499,0.414911,1.002606,2.962257,4804545.818764,9676.587036,0.473363,4814000.827073,0.018964
360.500000,8005.786294,0.072413,0.074584,0.018792,0.018949,0.240982,0.413182,0.996748,2.942722,4804545.848239,9676.587095,0.473363,4814000.828969,0.018949
360.600000,8005.784523,0.072374,0.074529,0.018777,0.018933,0.240469,0.411466,0.990931,2.923324,4804545.877520,9676.587154,0.473363,4814000.830863,0.018933
360.700000,8005.782753,0.072335,0.074476,0.018763,0.018917,0.239959,0.409761,0.985154,2.904060,4804545.906608,9676.587213,0.473363,4814000.832756,0.018917
360.800000,8005.780984,0.072297,0.074422,0.018748,0.018902,0.239453,0.408069,0.979419,2.884932,4804545.935504,9676.587271,0.473363,4814000.834647,0.018902
360.900000,8005.779215,0.072259,0.074369,0.018734,0.018887,0.238950,0.406388,0.973723,2.865937,4804545.964210,9676.587329,0.473363,4814000.836536,0.018887
361.000000,8005.777447,0.072221,0.074317,0.018720,0.018872,0.238451,0.404719,0.968068,2.847074,4804545.992727,9676.587386,0.473363,4814000.838424,0.018872
361.100000,8005.775679,0.072183,0.074265,0.018706,0.018856,0.237955,0.403061,0.962452,2.828343,4804546.021056,9676.587443,0.473363,4814000.840311,0.018856
361.200000,8005.773912,0.072146,0.074213,0.018692,0.018841,0.237463,0.401415,0.956876,2.809743,4804546.049199,9676.587500,0.473363,4814000.842196,0.018841
361.300000,8005.772146,0.072109,0.074161,0.018678,0.018827,0.236974,0.399781,0.951339,2.791272,4804546.077157,9676.587556,0.473363,4814000.844079,0.018827
361.400000,8005.770381,0.072072,0.074110,0.018664,0.018812,0.236488,0.398158,0.945841,2.772931,4804546.104931,9676.587612,0.473363,4814000.845961,0.018812
361.500000,8005.768616,0.072035,0.074059,0.018651,0.018797,0.236006,0.396546,0.940381,2.754717,4804546.132523,9676.587668,0.473363,4814000.847842,0.018797
361.600000,8005.766852,0.071999,0.074009,0.018637,0.018782,0.235527,0.394946,0.934960,2.736631,4804546.159933,9676.587723,0.473363,4814000.849721,0.018782
361.700000,8005.765088,0.071963,0.073959,0.018624,0.018768,0.235052,0.393357,0.929577,2.718671,4804546.187164,9676.587778,0.473363,4814000.851598,0.018768
361.800000,8005.763325,0.071927,0.073909,0.018610,0.018754,0.234579,0.391779,0.924232,2.700836,4804546.214216,9676.587832,0.473363,4814000.853474,0.018754
361.900000,8005.761563,0.071892,0.073860,0.018597,0.018739,0.234110,0.390212,0.918924,2.683126,4804546.241090,9676.587886,0.473363,4814000.855349,0.018739
362.000000,8005.759802,0.071856,0.073811,0.018584,0.018725,0.233645,0.388656,0.913654,2.665540,4804546.267788,9676.587940,0.473363,4814000.857222,0.018725
362.100000,8005.758041,0.071821,0.073762,0.018571,0.018711,0.233182,0.387110,0.908420,2.648076,4804546.294312,9676.587993,0.473363,4814000.859094,0.018711
362.200000,8005.756280,0.071786,0.073714,0.018558,0.018697,0.232723,0.385576,0.903224,2.630734,4804546.320661,9676.588047,0.473363,4814000.860965,0.018697
362.300000,8005.754521,0.071752,0.073665,0.018545,0.018683,0.232267,0.384052,0.898064,2.613513,4804546.346838,9676.588099,0.473363,4814000.862834,0.018683
362.400000,8005.752762,0.071717,0.073618,0.018532,0.018669,0.231814,0.382539,0.892940,2.596413,4804546.372844,9676.588152,0.473363,4814000.864702,0.018669
362.500000,8005.751003,0.071683,0.073570,0.018519,0.018656,0.231364,0.381037,0.887852,2.579432,4804546.398679,9676.588204,0.473363,4814000.866568,0.018656
362.600000,8005.749245,0.071649,0.073523,0.018507,0.018642,0.230918,0.379545,0.882800,2.562569,4804546.424346,9676.588255,0.473363,4814000.868433,0.018642
362.700000,8005.747488,0.071616,0.073477,0.018494,0.018629,0.230474,0.378063,0.877783,2.545824,4804546.449845,9676.588307,0.473363,4814000.870296,0.018629
362.800000,8005.745732,0.071582,0.073430,0.018482,0.018615,0.230033,0.376592,0.872802,2.529196,4804546.475177,9676.588358,0.473363,4814000.872159,0.018615
362.900000,8005.743976,0.071549,0.073384,0.018469,0.018602,0.229596,0.375131,0.867856,2.512685,4804546.500344,9676.588408,0.473363,4814000.874020,0.018602
363.000000,8005.742220,0.071516,0.073339,0.018457,0.018589,0.229162,0.373680,0.862944,2.496288,4804546.525347,9676.588459,0.473363,4814000.875879,0.018589
363.100000,8005.740465,0.071484,0.073293,0.018445,0.018576,0.228730,0.372239,0.858067,2.480006,4804546.550186,9676.588509,0.473363,4814000.877738,0.018576
363.200000,8005.738711,0.071451,0.073248,0.018433,0.018563,0.228302,0.370809,0.853224,2.463838,4804546.574864,9676.588558,0.473363,4814000.879595,0.018563
363.300000,8005.736957,0.071419,0.073203,0.018421,0.018550,0.227876,0.369388,0.848415,2.447782,4804546.599380,9676.588608,0.473363,4814000.881450,0.018550
363.400000,8005.735204,0.071387,0.073159,0.018409,0.018537,0.227454,0.367978,0.843640,2.431839,4804546.623737,9676.588657,0.473363,4814000.883305,0.018537
363.500000,8005.733452,0.071355,0.073115,0.018397,0.018524,0.227034,0.366577,0.838898,2.416007,4804546.647936,9676.588706,0.473363,4814000.885158,0.018524
363.600000,8005.731700,0.071323,0.073071,0.018385,0.018511,0.226618,0.365186,0.834190,2.400285,4804546.671977,9676.588754,0.473363,4814000.887010,0.018511
363.700000,8005.729948,0.071292,0.073027,0.018373,0.018499,0.226204,0.363804,0.829515,2.384674,4804546.695861,9676.588802,0.473363,4814000.888860,0.018499
363.800000,8005.728198,0.071261,0.072984,0.018362,0.018486,0.225793,0.362433,0.824872,2.369171,4804546.719590,9676.588850,0.473363,4814000.890709,0.018486
363.900000,8005.726447,0.071230,0.072941,0.018350,0.018474,0.225385,0.361071,0.820263,2.353777,4804546.743165,9676.588897,0.473363,4814000.892557,0.018474
364.000000,8005.724698,0.071199,0.072898,0.018339,0.018462,0.224980,0.359718,0.815685,2.338490,4804546.766587,9676.588945,0.473363,4814000.894404,0.018462
364.100000,8005.722948,0.071169,0.072856,0.018327,0.018449,0.224578,0.358375,0.811140,2.323310,4804546.789856,9676.588991,0.473363,4814000.896250,0.018449
364.200000,8005.721200,0.071139,0.072814,0.018316,0.018437,0.224178,0.357041,0.806627,2.308235,4804546.812975,9676.589038,0.473363,4814000.898094,0.018437
364.300000,8005.719452,0.071109,0.072772,0.018305,0.018425,0.223781,0.355717,0.802145,2.293267,4804546.835943,9676.589084,0.473363,4814000.899937,0.018425
364.400000,8005.717704,0.071079,0.072731,0.018294,0.018413,0.223387,0.354402,0.797695,2.278402,4804546.858763,9676.589130,0.473363,4814000.901779,0.018413
364.500000,8005.715957,0.071049,0.072690,0.018283,0.018401,0.222996,0.353096,0.793276,2.263642,4804546.881435,9676.589176,0.473363,4814000.903620,0.018401
364.600000,8005.714211,0.071020,0.072649,0.018272,0.018389,0.222607,0.351799,0.788888,2.248984,4804546.903960,9676.589221,0.473363,4814000.905460,0.018389
364.700000,8005.712465,0.070990,0.072608,0.018261,0.018378,0.222221,0.350511,0.784531,2.234429,4804546.926339,9676.589266,0.473363,4814000.907298,0.018378
364.800000,8005.710720,0.070961,0.072568,0.018250,0.018366,0.221838,0.349232,0.780205,2.219976,4804546.948574,9676.589311,0.473363,4814000.909135,0.018366
364.900000,8005.708975,0.070933,0.072528,0.018239,0.018354,0.221457,0.347962,0.775909,2.205624,4804546.970664,9676.589356,0.473363,4814000.910972,0.018354
365.000000,8005.707230,0.070904,0.072488,0.018228,0.018343,0.221079,0.346701,0.771643,2.191372,4804546.992612,9676.589400,0.473363,4814000.912806,0.018343
365.100000,8005.705486,0.070875,0.072449,0.018218,0.018332,0.220704,0.345449,0.767407,2.177219,4804547.014418,9676.589444,0.473363,4814000.914640,0.018332
365.200000,8005.703743,0.070847,0.072409,0.018207,0.018320,0.220331,0.344205,0.763200,2.163165,4804547.036083,9676.589487,0.473363,4814000.916473,0.018320
365.300000,8005.702000,0.070819,0.072370,0.018197,0.018309,0.219961,0.342970,0.759024,2.149210,4804547.057609,9676.589531,0.473363,4814000.918304,0.018309
365.400000,8005.700258,0.070791,0.072332,0.018186,0.018298,0.219594,0.341744,0.754876,2.135351,4804547.078995,9676.589574,0.473363,4814000.920135,0.018298
365.500000,8005.698516,0.070764,0.072293,0.018176,0.018287,0.219229,0.340526,0.750758,2.121590,4804547.100244,9676.589617,0.473363,4814000.921964,0.018287
365.600000,8005.696775,0.070736,0.072255,0.018166,0.018276,0.218866,0.339317,0.746669,2.107925,4804547.121356,9676.589659,0.473363,4814000.923792,0.018276
365.700000,8005.695034,0.070709,0.072217,0.018156,0.018265,0.218506,0.338117,0.742608,2.094355,4804547.142332,9676.589701,0.473363,4814000.925619,0.018265
365.800000,8005.693294,0.070682,0.072180,0.018146,0.018254,0.218149,0.336924,0.738576,2.080880,4804547.163173,9676.589743,0.473363,4814000.927445,0.018254
365.900000,8005.691554,0.070655,0.072142,0.018136,0.018243,0.217794,0.335740,0.734572,2.067500,4804547.183879,9676.589785,0.473363,4814000.929270,0.018243
366.000000,8005.689814,0.070628,0.072105,0.018126,0.018232,0.217441,0.334564,0.730596,2.054212,4804547.204453,9676.589827,0.473363,4814000.931094,0.018232
366.100000,8005.688075,0.070602,0.072069,0.018116,0.018222,0.217091,0.333397,0.726649,2.041018,4804547.224895,9676.589868,0.473363,4814000.932917,0.018222
366.200000,8005.686337,0.070576,0.072032,0.018106,0.018211,0.216743,0.332237,0.722729,2.027915,4804547.245205,9676.589909,0.473363,4814000.934738,0.018211
366.300000,8005.684599,0.070550,0.071996,0.018096,0.018201,0.216398,0.331086,0.718836,2.014905,4804547.265385,9676.589949,0.473363,4814000.936559,0.018201
366.400000,8005.682861,0.070524,0.071960,0.018086,0.018190,0.216055,0.329943,0.714971,2.001985,4804547.285435,9676.589990,0.473363,4814000.938379,0.018190
366.500000,8005.681124,0.070498,0.071924,0.018077,0.018180,0.215715,0.328808,0.711133,1.989155,4804547.305357,9676.590030,0.473363,4814000.940197,0.018180
366.600000,8005.679388,0.070472,0.071888,0.018067,0.018170,0.215377,0.327680,0.707322,1.976415,4804547.325151,9676.590070,0.473363,4814000.942015,0.018170
366.700000,8005.677652,0.070447,0.071853,0.018058,0.018159,0.215041,0.326561,0.703537,1.963764,4804547.344819,9676.590109,0.473363,4814000.943831,0.018159
366.800000,8005.675916,0.070422,0.071818,0.018048,0.018149,0.214708,0.325449,0.699779,1.951202,4804547.364361,9676.590149,0.473363,4814000.945647,0.018149
366.900000,8005.674181,0.070397,0.071783,0.018039,0.018139,0.214377,0.324345,0.696048,1.938727,4804547.383777,9676.590188,0.473363,4814000.947461,0.018139
367.000000,8005.672446,0.070372,0.071749,0.018030,0.018129,0.214048,0.323249,0.692343,1.926339,4804547.403070,9676.590227,0.473363,4814000.949275,0.018129
367.100000,8005.670712,0.070347,0.071714,0.018020,0.018119,0.213721,0.322160,0.688663,1.914038,4804547.422239,9676.590265,0.473363,4814000.951087,0.018119
367.200000,8005.668978,0.070322,0.071680,0.018011,0.018109,0.213397,0.321079,0.685010,1.901823,4804547.441286,9676.590303,0.473363,4814000.952899,0.018109
367.300000,8005.667245,0.070298,0.071646,0.018002,0.018100,0.213075,0.320006,0.681382,1.889693,4804547.460212,9676.590342,0.473363,4814000.954709,0.018100
367.400000,8005.665512,0.070274,0.071613,0.017993,0.018090,0.212755,0.318940,0.677780,1.877648,4804547.479016,9676.590379,0.473363,4814000.956519,0.018090
367.500000,8005.663779,0.070250,0.071579,0.017984,0.018080,0.212438,0.317881,0.674203,1.865687,4804547.497701,9676.590417,0.473363,4814000.958327,0.018080
367.600000,8005.662047,0.070226,0.071546,0.017975,0.018071,0.212122,0.316830,0.670651,1.853810,4804547.516267,9676.590455,0.473363,4814000.960135,0.018071
367.700000,8005.660315,0.070202,0.071513,0.017966,0.018061,0.211809,0.315786,0.667124,1.842015,4804547.534715,9676.590492,0.473363,4814000.961942,0.018061
367.800000,8005.658584,0.070179,0.071481,0.017958,0.018052,0.211498,0.314750,0.663621,1.830303,4804547.553046,9676.590529,0.473363,4814000.963747,0.018052
367.900000,8005.656853,0.070155,0.071448,0.017949,0.018042,0.211189,0.313721,0.660144,1.818673,4804547.571260,9676.590565,0.473363,4814000.965552,0.018042
368.000000,8005.655123,0.070132,0.071416,0.017940,0.018033,0.210883,0.312699,0.656690,1.807124,4804547.589358,9676.590602,0.473363,4814000.967356,0.018033
