Time,c2_system.cases,c2_system.C_dot,c2_system.Level,c2_system.total,c2_system.D
45.200000,45.039555,2.086485,3.000000,1358.265141,19.822218
45.300000,44.690907,2.077381,3.000000,1358.473382,19.828813
45.400000,44.347400,2.068003,3.000000,1358.680700,19.835342
45.500000,44.008922,2.058361,3.000000,1358.887069,19.841807
45.600000,43.675366,2.048463,3.000000,1359.092462,19.848208
45.700000,43.346623,2.038319,3.000000,1359.296853,19.854547
45.800000,43.022587,2.027938,3.000000,1359.500220,19.860822
45.900000,42.703156,2.017333,3.000000,1359.702538,19.867036
46.000000,42.388225,2.006513,3.000000,1359.903786,19.873189
46.100000,42.077695,1.995491,3.000000,1360.103943,19.879282
46.200000,41.771468,1.984278,3.000000,1360.302989,19.885315
46.300000,41.469445,1.972886,3.000000,1360.500906,19.891289
46.400000,41.171532,1.961327,3.000000,1360.697676,19.897205
46.500000,40.877637,1.949614,3.000000,1360.893283,19.903064
46.600000,40.587667,1.937759,3.000000,1361.087712,19.908865
46.700000,40.301532,1.925773,3.000000,1361.280949,19.914611
46.800000,40.019145,1.913669,3.000000,1361.472983,19.920301
46.900000,39.740419,1.901459,3.000000,1361.663801,19.925936
47.000000,39.465271,1.889153,3.000000,1361.853394,19.931517
47.100000,39.193616,1.876765,3.000000,1362.041752,19.937045
47.200000,38.925373,1.864303,3.000000,1362.228869,19.942520
47.300000,38.660464,1.851781,3.000000,1362.414736,19.947944
47.400000,38.398808,1.839207,3.000000,1362.599348,19.953316
47.500000,38.140330,1.826593,3.000000,1362.782702,19.958637
47.600000,37.884954,1.813947,3.000000,1362.964792,19.963909
47.700000,37.632606,1.801280,3.000000,1363.145617,19.969131
47.800000,37.383213,1.788601,3.000000,1363.325175,19.974305
47.900000,37.136705,1.775919,3.000000,1363.503464,19.979431
48.000000,36.893010,1.763241,3.000000,1363.680485,19.984510
48.100000,36.652060,1.750576,3.000000,1363.856239,19.989543
48.200000,36.413788,1.737931,3.000000,1364.030728,19.994530
48.300000,36.178126,1.725314,3.000000,1364.203953,19.999472
48.400000,35.945011,1.712732,3.000000,1364.375918,20.004370
48.500000,35.714377,1.700190,3.000000,1364.546626,20.009224
48.600000,35.486162,1.687695,3.000000,1364.716082,20.014035
48.700000,35.260304,1.675254,3.000000,1364.884292,20.018804
48.800000,35.036742,1.662870,3.000000,1365.051259,20.023532
48.900000,34.815417,1.650550,3.000000,1365.216991,20.028219
49.000000,34.596269,1.638297,3.000000,1365.381494,20.032866
49.100000,34.379243,1.626117,3.000000,1365.544775,20.037473
49.200000,34.164281,1.614013,3.000000,1365.706842,20.042041
49.300000,33.951327,1.601989,3.000000,1365.867701,20.046572
49.400000,33.740329,1.590048,3.000000,1366.027362,20.051065
49.500000,33.531232,1.578193,3.000000,1366.185833,20.055521
49.600000,33.323985,1.566428,3.000000,1366.343122,20.059941
49.700000,33.118537,1.554755,3.000000,1366.499238,20.064326
49.800000,32.914838,1.543175,3.000000,1366.654192,20.068675
49.900000,32.712840,1.531692,3.000000,1366.807992,20.072991
50.000000,32.512494,1.520307,3.000000,1366.960648,20.077273
50.100000,32.313755,1.509022,3.000000,1367.112170,20.081522
50.200000,32.116577,1.497838,3.000000,1367.262568,20.085738
50.300000,31.920916,1.486755,3.000000,1367.411852,20.089923
50.400000,31.726729,1.475776,3.000000,1367.560033,20.094076
50.500000,31.533975,1.464901,3.000000,1367.707120,20.098199
50.600000,31.342613,1.454130,3.000000,1367.853125,20.102292
50.700000,31.152604,1.443465,3.000000,1367.998057,20.106355
50.800000,30.963909,1.432904,3.000000,1368.141928,20.110390
50.900000,30.776491,1.422449,3.000000,1368.284747,20.114395
51.000000,30.590316,1.412100,3.000000,1368.426525,20.118373
51.100000,30.405348,1.401856,3.000000,1368.567273,20.122324
51.200000,30.221554,1.391717,3.000000,1368.707002,20.126247
51.300000,30.038903,1.381682,3.000000,1368.845721,20.130144
51.400000,29.857363,1.371752,3.000000,1368.983441,20.134015
51.500000,29.676905,1.361926,3.000000,1369.120173,20.137860
51.600000,29.497501,1.352202,3.000000,1369.255928,20.141681
51.700000,29.319123,1.342581,3.000000,1369.390714,20.145476
51.800000,29.141747,1.333062,3.000000,1369.524543,20.149247
51.900000,28.965347,1.323643,3.000000,1369.657425,20.152995
52.000000,28.789900,1.314324,3.000000,1369.789369,20.156718
52.100000,28.615383,1.305103,3.000000,1369.920385,20.160419
52.200000,28.441776,1.295980,3.000000,1370.050484,20.164097
52.300000,28.269059,1.286954,3.000000,1370.179675,20.167752
52.400000,28.097214,1.278023,3.000000,1370.307968,20.171386
52.500000,27.926222,1.269185,3.000000,1370.435372,20.174997
52.600000,27.756067,1.260441,3.000000,1370.561896,20.178587
52.700000,27.586734,1.251788,3.000000,1370.687550,20.182156
52.800000,27.418209,1.243226,3.000000,1370.812343,20.185704
52.900000,27.250478,1.234752,3.000000,1370.936283,20.189231
53.000000,27.083530,1.226366,3.000000,1371.059381,20.192738
53.100000,26.917353,1.218066,2.000000,1371.181643,20.196224
53.200000,26.751937,1.209851,2.000000,1371.303079,20.199691
53.300000,26.587273,1.201721,2.000000,1371.423698,20.203138
53.400000,26.423353,1.193679,2.000000,1371.543507,20.206565
53.500000,26.260170,1.185732,2.000000,1371.662516,20.209973
53.600000,26.097722,1.177893,2.000000,1371.780736,20.213362
53.700000,25.936009,1.170177,2.000000,1371.898177,20.216732
53.800000,25.775032,1.162604,2.000000,1372.014853,20.220083
53.900000,25.614800,1.155195,2.000000,1372.130778,20.223416
54.000000,25.455323,1.147973,2.000000,1372.245971,20.226730
54.100000,25.296618,1.140964,2.000000,1372.360451,20.230026
54.200000,25.138705,1.134190,2.000000,1372.474241,20.233303
54.300000,24.981609,1.127674,2.000000,1372.587364,20.236562
54.400000,24.825358,1.121439,2.000000,1372.699849,20.239804
54.500000,24.669985,1.115502,2.000000,1372.811723,20.243027
54.600000,24.515527,1.109879,2.000000,1372.923017,20.246233
54.700000,24.362021,1.104585,2.000000,1373.033764,20.249421
54.800000,24.209509,1.099630,2.000000,1373.143997,20.252591
54.900000,24.058033,1.095019,2.000000,1373.253750,20.255744
55.000000,23.907640,1.090757,2.000000,1373.363057,20.258880
55.100000,23.758373,1.086843,2.000000,1373.471954,20.261998
55.200000,23.610278,1.083275,2.000000,1373.580474,20.265098
55.300000,23.463401,1.080047,2.000000,1373.688654,20.268182
55.400000,23.317787,1.077150,2.000000,1373.796526,20.271248
55.500000,23.173478,1.074572,2.000000,1373.904122,20.274297
55.600000,23.030518,1.072300,2.000000,1374.011474,20.277329
55.700000,22.888946,1.070319,2.000000,1374.118613,20.280344
55.800000,22.748801,1.068612,2.000000,1374.225566,20.283341
55.900000,22.610118,1.067160,2.000000,1374.332360,20.286322
56.000000,22.472931,1.065944,2.000000,1374.439019,20.289286
56.100000,22.337270,1.064942,2.000000,1374.545567,20.292233
56.200000,22.203163,1.064135,2.000000,1374.652023,20.295163
56.300000,22.070634,1.063500,2.000000,1374.758407,20.298076
56.400000,21.939704,1.063016,2.000000,1374.864734,20.300972
56.500000,21.810393,1.062662,2.000000,1374.971019,20.303852
56.600000,21.682714,1.062417,2.000000,1375.077273,20.306714
56.700000,21.556680,1.062259,2.000000,1375.183507,20.309560
56.800000,21.432300,1.062169,2.000000,1375.289728,20.312389
56.900000,21.309581,1.062127,2.000000,1375.395943,20.315202
57.000000,21.188525,1.062115,2.000000,1375.502155,20.317998
57.100000,21.069134,1.062114,2.000000,1375.608366,20.320777
57.200000,20.951404,1.062109,2.000000,1375.714578,20.323539
57.300000,20.835331,1.062084,2.000000,1375.820788,20.326285
57.400000,20.720909,1.062023,2.000000,1375.926994,20.329015
57.500000,20.608127,1.061913,2.000000,1376.033191,20.331728
57.600000,20.496976,1.061742,2.000000,1376.139375,20.334424
57.700000,20.387440,1.061499,2.000000,1376.245539,20.337104
57.800000,20.279507,1.061172,2.000000,1376.351675,20.339767
57.900000,20.173158,1.060754,2.000000,1376.457774,20.342414
58.000000,20.068375,1.060236,2.000000,1376.563827,20.345045
58.100000,19.965141,1.059612,2.000000,1376.669824,20.347659
58.200000,19.863433,1.058874,2.000000,1376.775753,20.350258
58.300000,19.763230,1.058019,2.000000,1376.881603,20.352839
58.400000,19.664509,1.057041,2.000000,1376.987362,20.355405
58.500000,19.567248,1.055939,2.000000,1377.093017,20.357955
58.600000,19.471421,1.054709,2.000000,1377.198557,20.360488
58.700000,19.377006,1.053350,2.000000,1377.303968,20.363006
58.800000,19.283975,1.051861,2.000000,1377.409237,20.365507
58.900000,19.192304,1.050242,2.000000,1377.514351,20.367993
59.000000,19.101968,1.048493,2.000000,1377.619297,20.370462
59.100000,19.012940,1.046615,2.000000,1377.724063,20.372916
59.200000,18.925193,1.044611,2.000000,1377.828636,20.375355
59.300000,18.838703,1.042482,2.000000,1377.933002,20.377777
59.400000,18.753442,1.040230,2.000000,1378.037150,20.380184
59.500000,18.669385,1.037859,2.000000,1378.141067,20.382576
59.600000,18.586505,1.035371,2.000000,1378.244742,20.384952
59.700000,18.504777,1.032771,2.000000,1378.348163,20.387313
59.800000,18.424175,1.030061,2.000000,1378.451319,20.389659
59.900000,18.344673,1.027247,2.000000,1378.554199,20.391989
60.000000,18.266247,1.024331,2.000000,1378.656794,20.394305
60.100000,18.188871,1.021319,2.000000,1378.759092,20.396605
60.200000,18.112520,1.018215,2.000000,1378.861085,20.398891
60.300000,18.037170,1.015024,2.000000,1378.962764,20.401162
60.400000,17.962797,1.011749,2.000000,1379.064119,20.403419
60.500000,17.889376,1.008397,2.000000,1379.165144,20.405661
60.600000,17.816886,1.004970,2.000000,1379.265830,20.407888
60.700000,17.745301,1.001475,2.000000,1379.366170,20.410102
60.800000,17.674599,0.997916,2.000000,1379.466158,20.412301
60.900000,17.604758,0.994297,2.000000,1379.565787,20.414487
61.000000,17.535755,0.990623,2.000000,1379.665052,20.416658
61.100000,17.467568,0.986898,2.000000,1379.763947,20.418816
61.200000,17.400175,0.983127,2.000000,1379.862468,20.420960
61.300000,17.333556,0.979313,2.000000,1379.960609,20.423091
61.400000,17.267689,0.975462,2.000000,1380.058367,20.425209
61.500000,17.202552,0.971578,2.000000,1380.155739,20.427314
61.600000,17.138126,0.967663,2.000000,1380.252721,20.429406
61.700000,17.074390,0.963722,2.000000,1380.349310,20.431485
61.800000,17.011325,0.959759,2.000000,1380.445504,20.433551
61.900000,16.948909,0.955777,2.000000,1380.541301,20.435605
62.000000,16.887125,0.951780,2.000000,1380.636699,20.437647
62.100000,16.825952,0.947771,2.000000,1380.731697,20.439676
62.200000,16.765372,0.943752,2.000000,1380.826293,20.441694
62.300000,16.705366,0.939728,2.000000,1380.920487,20.443700
62.400000,16.645915,0.935701,2.000000,1381.014279,20.445694
62.500000,16.587002,0.931673,2.000000,1381.107667,20.447677
62.600000,16.528608,0.927647,2.000000,1381.200653,20.449649
62.700000,16.470715,0.923625,2.000000,1381.293237,20.451610
62.800000,16.413307,0.919611,2.000000,1381.385419,20.453560
62.900000,16.356365,0.915605,2.000000,1381.477200,20.455499
63.000000,16.299873,0.911611,2.000000,1381.568580,20.457428
63.100000,16.243815,0.907629,2.000000,1381.659562,20.459346
63.200000,16.188173,0.903662,2.000000,1381.750146,20.461255
63.300000,16.132932,0.899712,2.000000,1381.840335,20.463153
63.400000,16.078077,0.895779,2.000000,1381.930129,20.465042
63.500000,16.023590,0.891866,2.000000,1382.019530,20.466921
63.600000,15.969457,0.887973,2.000000,1382.108542,20.468791
63.700000,15.915664,0.884102,2.000000,1382.197165,20.470652
63.800000,15.862195,0.880254,2.000000,1382.285401,20.472503
63.900000,15.809037,0.876430,2.000000,1382.373254,20.474346
64.000000,15.756175,0.872631,2.000000,1382.460726,20.476180
64.100000,15.703595,0.868857,2.000000,1382.547819,20.478006
64.200000,15.651284,0.865110,2.000000,1382.634536,20.479824
64.300000,15.599230,0.861391,2.000000,1382.720880,20.481633
64.400000,15.547420,0.857698,2.000000,1382.806852,20.483434
64.500000,15.495841,0.854034,2.000000,1382.892457,20.485228
64.600000,15.444482,0.850399,2.000000,1382.977697,20.487013
64.700000,15.393331,0.846792,2.000000,1383.062574,20.488792
64.800000,15.342377,0.843215,2.000000,1383.147092,20.490563
64.900000,15.291610,0.839667,2.000000,1383.231254,20.492326
65.000000,15.241019,0.836149,2.000000,1383.315062,20.494083
65.100000,15.190594,0.832660,2.000000,1383.398519,20.495833
65.200000,15.140325,0.829202,2.000000,1383.481630,20.497576
65.300000,15.090205,0.825773,2.000000,1383.564395,20.499313
65.400000,15.040223,0.822374,2.000000,1383.646819,20.501043
65.500000,14.990373,0.819005,2.000000,1383.728905,20.502766
65.600000,14.940645,0.815666,2.000000,1383.810655,20.504484
65.700000,14.891033,0.812356,2.000000,1383.892072,20.506195
65.800000,14.841529,0.809075,2.000000,1383.973160,20.507901
65.900000,14.792127,0.805824,2.000000,1384.053921,20.509600
66.000000,14.742821,0.802601,2.000000,1384.134358,20.511294
66.100000,14.693606,0.799407,2.000000,1384.214474,20.512981
66.200000,14.644475,0.796241,2.000000,1384.294272,20.514664
66.300000,14.595423,0.793103,2.000000,1384.373755,20.516341
66.400000,14.546447,0.789993,2.000000,1384.452925,20.518012
66.500000,14.497542,0.786910,2.000000,1384.531785,20.519678
66.600000,14.448704,0.783854,2.000000,1384.610339,20.521339
66.700000,14.399931,0.780824,2.000000,1384.688587,20.522995
66.800000,14.351218,0.777820,2.000000,1384.766534,20.524645
66.900000,14.302563,0.774842,2.000000,1384.844182,20.526291
67.000000,14.253965,0.771889,2.000000,1384.921533,20.527931
67.100000,14.205420,0.768961,1.000000,1384.998590,20.529567
67.200000,14.156928,0.766056,1.000000,1385.075355,20.531197
67.300000,14.108488,0.763176,1.000000,1385.151831,20.532823
67.400000,14.060097,0.760320,1.000000,1385.228020,20.534444
67.500000,14.011757,0.757489,1.000000,1385.303924,20.536060
67.600000,13.963467,0.754686,1.000000,1385.379547,20.537672
67.700000,13.915228,0.751912,1.000000,1385.454890,20.539279
67.800000,13.867041,0.749170,1.000000,1385.529958,20.540881
67.900000,13.818910,0.746465,1.000000,1385.604753,20.542479
68.000000,13.770837,0.743800,1.000000,1385.679279,20.544072
68.100000,13.722826,0.741179,1.000000,1385.753541,20.545660
68.200000,13.674883,0.738606,1.000000,1385.827542,20.547244
68.300000,13.627014,0.736086,1.000000,1385.901289,20.548824
68.400000,13.579226,0.733621,1.000000,1385.974786,20.550399
68.500000,13.531526,0.731216,1.000000,1386.048040,20.551969
68.600000,13.483923,0.728872,1.000000,1386.121055,20.553535
68.700000,13.436425,0.726593,1.000000,1386.193839,20.555096
68.800000,13.389042,0.724379,1.000000,1386.266399,20.556653
68.900000,13.341784,0.722233,1.000000,1386.338739,20.558205
69.000000,13.294661,0.720154,1.000000,1386.410869,20.559753
69.100000,13.247684,0.718143,1.000000,1386.482793,20.561296
69.200000,13.200863,0.716198,1.000000,1386.554519,20.562835
69.300000,13.154209,0.714320,1.000000,1386.626054,20.564369
69.400000,13.107732,0.712506,1.000000,1386.697404,20.565899
69.500000,13.061443,0.710754,1.000000,1386.768575,20.567424
69.600000,13.015352,0.709063,1.000000,1386.839574,20.568945
69.700000,12.969468,0.707428,1.000000,1386.910406,20.570461
69.800000,12.923802,0.705847,1.000000,1386.981077,20.571972
69.900000,12.878363,0.704317,1.000000,1387.051593,20.573479
70.000000,12.833158,0.702834,1.000000,1387.121957,20.574981
70.100000,12.788197,0.701395,1.000000,1387.192176,20.576479
70.200000,12.743487,0.699995,1.000000,1387.262252,20.577972
70.300000,12.699036,0.698631,1.000000,1387.332190,20.579460
70.400000,12.654849,0.697299,1.000000,1387.401993,20.580944
70.500000,12.610933,0.695995,1.000000,1387.471664,20.582423
70.600000,12.567294,0.694715,1.000000,1387.541205,20.583897
70.700000,12.523936,0.693455,1.000000,1387.610620,20.585367
70.800000,12.480864,0.692211,1.000000,1387.679909,20.586832
70.900000,12.438081,0.690981,1.000000,1387.749075,20.588292
71.000000,12.395591,0.689760,1.000000,1387.818118,20.589747
71.100000,12.353396,0.688546,1.000000,1387.887039,20.591198
71.200000,12.311499,0.687334,1.000000,1387.955839,20.592644
71.300000,12.269900,0.686123,1.000000,1388.024518,20.594085
71.400000,12.228603,0.684910,1.000000,1388.093076,20.595521
71.500000,12.187606,0.683692,1.000000,1388.161512,20.596952
71.600000,12.146911,0.682466,1.000000,1388.229826,20.598379
71.700000,12.106518,0.681231,1.000000,1388.298018,20.599801
71.800000,12.066425,0.679984,1.000000,1388.366085,20.601218
71.900000,12.026633,0.678724,1.000000,1388.434026,20.602630
72.000000,11.987139,0.677450,1.000000,1388.501842,20.604037
72.100000,11.947943,0.676159,1.000000,1388.569529,20.605439
72.200000,11.909043,0.674852,1.000000,1388.637086,20.606836
72.300000,11.870436,0.673525,1.000000,1388.704512,20.608229
72.400000,11.832121,0.672180,1.000000,1388.771804,20.609616
72.500000,11.794096,0.670815,1.000000,1388.838961,20.610999
72.600000,11.756356,0.669430,1.000000,1388.905980,20.612376
72.700000,11.718901,0.668024,1.000000,1388.972860,20.613749
72.800000,11.681726,0.666597,1.000000,1389.039598,20.615117
72.900000,11.644829,0.665149,1.000000,1389.106193,20.616480
73.000000,11.608206,0.663679,1.000000,1389.172642,20.617838
73.100000,11.571854,0.662187,1.000000,1389.238943,20.619191
73.200000,11.535769,0.660673,1.000000,1389.305094,20.620539
73.300000,11.499947,0.659135,1.000000,1389.371092,20.621882
73.400000,11.464385,0.657573,1.000000,1389.436935,20.623221
73.500000,11.429077,0.655986,1.000000,1389.502621,20.624554
73.600000,11.394020,0.654374,1.000000,1389.568148,20.625883
73.700000,11.359209,0.652737,1.000000,1389.633512,20.627207
73.800000,11.324639,0.651072,1.000000,1389.698711,20.628525
73.900000,11.290304,0.649381,1.000000,1389.763742,20.629839
74.000000,11.256200,0.647663,1.000000,1389.828603,20.631148
74.100000,11.222320,0.645917,1.000000,1389.893291,20.632453
74.200000,11.188660,0.644144,1.000000,1389.957803,20.633752
74.300000,11.155214,0.642344,1.000000,1390.022137,20.635047
74.400000,11.121975,0.640517,1.000000,1390.086289,20.636337
